Cluster Name,Environment,Cluster Descriptor,Namespace,CVE,Fixable,Severity,CVSS,Env. Impact,Impact Score,Published On,Discovered On,Link,Summary
production,,,stackrox,CVE-2024-25629,Not Fixable,Low,4.4,1%,3.60,,2024-02-26T11:16:47.527875109Z,https://access.redhat.com/security/cve/CVE-2024-25629,"DOCUMENTATION: A vulnerability was found in c-ares, where the ares__read_line() is used to parse local configuration files such as /etc/resolv.conf, /etc/nsswitch.conf, the HOSTALIASES file, and if using a c-ares version prior to 1.22.0, the /etc/hosts file. If the configuration files have an embedded NULL character as the first character in a new line, it can lead to attempting to read memory before the start of the given buffer, which may result in a crash. 
            STATEMENT: Red Hat considers this a Low impact since this requires a specific configuration file to be configured incorrectly, meaning an attacker would need access to this configuration file to impact the server. This would normally correspond to an already compromised environment.
            MITIGATION: Mitigation for this issue is either not available or the currently available options don't meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2016-4607,Not Fixable,Moderate,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2016-4607,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: libxslt in Apple iOS before 9.3.3, OS X before 10.11.6, iTunes before 12.4.2 on Windows, iCloud before 5.2.1 on Windows, tvOS before 9.2.2, and watchOS before 2.2.2 allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via unknown vectors, a different vulnerability than CVE-2016-4608, CVE-2016-4609, CVE-2016-4610, and CVE-2016-4612. 
            STATEMENT: Red Hat OpenStack will consume fixes from the base Red Hat Enterprise Linux Operating System. Therefore the package provided by Red Hat OpenStack has been marked as will not fix.

Red Hat Product Security could not determine whether Red Hat Enterprise Linux is affected by this flaw due to lack of information on the flaw. Therefore this issue is being marked as won't fix."
production,,,stackrox,CVE-2023-48231,Not Fixable,Low,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48231,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: Vim is an open source command line text editor. When closing a window, vim may try to access already freed window structure. Exploitation beyond crashing the application has not been shown to be viable. This issue has been addressed in commit `25aabc2b` which has been included in release version 9.0.2106. Users are advised to upgrade. There are no known workarounds for this vulnerability. 
            STATEMENT: Red Hat Product Security has rated this issue as having a Low security impact because the ""victim"" has to run an untrusted file IN SCRIPT MODE. Someone who is running untrusted files in script mode is equivalent to someone just taking a random python script and running it.

For additional information, refer to the Issue Severity Classification: https://access.redhat.com/security/updates/classification/.
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-48232,Not Fixable,Low,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48232,"DOCUMENTATION: A flaw was found in Vim, an open source command line text editor. A floating point exception may occur when calculating the line offset for overlong lines when smooth scrolling is enabled and the cpo-settings include the 'n' flag. This issue may occur when a window border is present and when the wrapped line continues on the next physical line directly in the window border because the 'cpo' setting includes the 'n' flag. Only users with non-default settings are affected and the exception should only result in a crash. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-48233,Not Fixable,Low,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48233,"DOCUMENTATION: A flaw was found in Vim, an open source command line text editor. If the count after the :s command is larger than what fits into a signed long variable, abort with e_value_too_large. The impact is low because user interaction is required and a crash may not happen in all situations. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-48234,Not Fixable,Low,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48234,"DOCUMENTATION: A flaw was found in Vim, an open source command line text editor. When getting the count for a normal mode z command, it may overflow if large counts are given. The impact is low because user interaction is required and a crash may not happen in all situations. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-48235,Not Fixable,Low,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48235,"DOCUMENTATION: A flaw as found in Vim, an open source command line text editor. When parsing relative ex addresses, one may unintentionally cause an overflow. Ironically, this happens in the existing overflow check because the line number becomes negative and LONG_MAX - lnum will cause the overflow. The impact is low because user interaction is required and a crash may not happen in all situations. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-48236,Not Fixable,Low,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48236,"DOCUMENTATION: A flaw was found in Vim, an open source command line text editor. When using the z= command, the user may overflow the count with values larger than MAX_INT. The impact is low because user interaction is required and a crash may not happen in all situations. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2023-48237,Not Fixable,Low,4.3,3%,1.40,,2024-02-26T07:19:43.124126466Z,https://access.redhat.com/security/cve/CVE-2023-48237,"DOCUMENTATION: A flaw was found in Vim, an open source command line text editor. In affected versions, when shifting lines in operator pending mode and using a large value, it may be possible to overflow the size of the integer. The impact is low because user interaction is required and a crash may not happen in all situations. 
            
            MITIGATION: Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising ease of use and deployment, applicability to widespread installation base or stability."
production,,,stackrox,CVE-2018-1000654,Not Fixable,Low,4.0,14%,1.40,,2024-02-26T07:19:16.527668062Z,https://access.redhat.com/security/cve/CVE-2018-1000654,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: GNU Libtasn1-4.13 libtasn1-4.13 version libtasn1-4.13, libtasn1-4.12 contains a DoS, specifically CPU usage will reach 100% when running asn1Paser against the POC due to an issue in _asn1_expand_object_id(p_tree), after a long time, the program will be killed. This attack appears to be exploitable via parsing a crafted file. 
            STATEMENT: This flaw is in the asn1Parser binary included in libtasn1-tools RPM. The dynamic library libtasn1 and libtasn1-devel RPMs are not affected."
production,,,stackrox,CVE-2019-12900,Not Fixable,Low,4.0,14%,1.40,,2024-02-27T03:55:43.776477468Z,https://access.redhat.com/security/cve/CVE-2019-12900,"DOCUMENTATION: The MITRE CVE dictionary describes this issue as: BZ2_decompress in decompress.c in bzip2 through 1.0.6 has an out-of-bounds write when there are many selectors. 
            STATEMENT: This issue affects the versions of bzip2 as shipped with Red Hat Enterprise Linux 5, 6, 7, and 8.

Red Hat Enterprise Linux 5 is now in Extended Life Phase of the support and maintenance life cycle. This issue is not currently planned to be addressed in future updates. For additional information, refer to the Red Hat Enterprise Linux Life Cycle: https://access.redhat.com/support/policy/updates/errata/.

Red Hat Enterprise Linux 6 is now in Maintenance Support 2 Phase of the support and maintenance life cycle. This has been rated as having a security impact of Low, and is not currently planned to be addressed in future updates. For additional information, refer to the Red Hat Enterprise Linux Life Cycle: https://access.redhat.com/support/policy/updates/errata/.

Red Hat JBoss Fuse 7 uses a Java implemntation of bzip2, this is different to the bzip2 this vulnerability exists in."
